parcelid,assessmentyear,roomcnt,regionidzip,rawcensustractandblock,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,regionidcounty,taxvaluedollarcnt,longitude,latitude,bathroomcnt,taxamount,fips,propertycountylandusecode,structuretaxvaluedollarcnt,assessmentyear_nan,roomcnt_nan,regionidzip_nan,rawcensustractandblock_nan,bedroomcnt_nan,calculatedfinishedsquarefeet_nan,propertylandusetypeid_nan,regionidcounty_nan,taxvaluedollarcnt_nan,bathroomcnt_nan,taxamount_nan,fips_nan,structuretaxvaluedollarcnt_nan
14426638,3,7,289,416,3,1587,6,0,16794,-117.68163,33.475322999999996,2,4761,1,122,15543,0,0,0,0,0,0,0,0,0,0,0,0,0
17205772,3,6,358,461,3,490,6,1,14425,-118.855804,34.293613,1,3544,2,1111,9871,0,0,0,0,0,0,0,0,0,0,0,0,0
12976242,3,0,249,261,3,1072,6,2,6665,-118.01335,34.096687,2,2575,0,0100,8034,0,0,0,0,0,0,0,0,0,0,0,0,0
12350455,3,0,72,328,5,2506,6,2,20940,-118.11752,33.937492,4,7752,0,0100,19254,0,0,0,0,0,0,0,0,0,0,0,0,0
14433802,3,0,309,416,4,1832,6,0,18213,-117.69155,33.495296,3,9375,1,122,19888,0,0,0,0,0,0,0,0,0,0,0,0,0
12573884,3,0,146,322,2,815,10,2,6025,-118.26,33.8678,3,1985,0,010C,8229,0,0,0,0,0,0,0,0,0,0,0,0,0
17298612,3,6,218,461,3,886,9,1,17178,-118.75838,34.18295,3,5722,2,1128,13963,0,0,0,0,0,0,0,0,0,0,0,0,0
13067825,3,0,269,241,4,2048,6,2,20809,-117.85843,34.02863,3,7520,0,0101,21833,0,0,0,0,0,0,0,0,0,0,0,0,0
12490982,3,0,154,348,3,1214,6,2,14203,-118.12494,33.82685,2,3896,0,0100,8758,0,0,0,0,0,0,0,0,0,0,0,0,0
12817493,3,0,254,253,4,2068,6,2,15596,-117.97811000000002,34.005154,3,4422,0,0100,15592,0,0,0,0,0,0,0,0,0,0,0,0,0
12550078,3,0,156,355,4,1578,2,2,5498,-118.16815,33.778690000000005,2,1834,0,0200,3023,0,0,0,0,0,0,0,0,0,0,0,0,0
10972434,3,0,203,8,3,652,10,2,5818,-118.432,34.3054,3,1762,0,010C,11460,0,0,0,0,0,0,0,0,0,0,0,0,0
12810391,3,0,254,254,4,1228,6,2,14974,-117.96829,33.983154,2,4259,0,0100,9660,0,0,0,0,0,0,0,0,0,0,0,0,0
13092049,3,0,269,241,4,1199,6,2,10200,-117.88107,34.026447,3,3262,0,0100,17554,0,0,0,0,0,0,0,0,0,0,0,0,0
10984735,3,0,200,5,4,798,6,2,3198,-118.40486000000001,34.274014,2,1048,0,0100,2834,0,0,0,0,0,0,0,0,0,0,0,0,0
14433797,3,0,309,416,5,2374,6,0,22690,-117.69131499999999,33.495509999999996,3,9626,1,122,21067,0,0,0,0,0,0,0,0,0,0,0,0,0
12209749,3,0,41,168,6,1880,2,2,7575,-118.2905,33.956608,4,2300,0,0200,13491,0,0,0,0,0,0,0,0,0,0,0,0,0
13007542,3,0,268,260,3,1234,6,2,2671,-118.0531,34.106014,3,1031,0,0100,4302,0,0,0,0,0,0,0,0,0,0,0,0,0
12293393,3,0,82,314,3,1145,6,2,15610,-118.186714,33.9164,2,4956,0,0100,10868,0,0,0,0,0,0,0,0,0,0,0,0,0
13059335,3,0,260,240,5,1857,6,2,16877,-117.78506999999999,34.006325,3,5483,0,0100,18242,0,0,0,0,0,0,0,0,0,0,0,0,0
11017704,3,0,202,232,3,990,6,2,3214,-118.44908000000001,34.287933,2,1169,0,0100,5560,0,0,0,0,0,0,0,0,0,0,0,0,0
10892358,3,0,236,35,5,1634,2,2,20032,-118.3865,34.175625,3,7067,0,0201,16115,0,0,0,0,0,0,0,0,0,0,0,0,0
12118688,3,0,175,273,3,1184,6,2,20527,-118.10556000000001,34.156,2,7215,0,0100,17304,0,0,0,0,0,0,0,0,0,0,0,0,0
11090421,3,0,197,19,4,2225,6,2,16719,-118.55646499999999,34.246615999999996,4,5028,0,0101,19336,0,0,0,0,0,0,0,0,0,0,0,0,0
17210443,3,7,213,458,3,1009,6,1,15433,-118.86999499999999,34.22047,2,3909,2,1111,18085,0,0,0,0,0,0,0,0,0,0,0,0,0
13010975,3,0,264,262,3,962,6,2,5834,-118.06296499999999,34.07877,2,1943,0,0100,7962,0,0,0,0,0,0,0,0,0,0,0,0,0
17139562,3,6,356,455,2,1331,9,1,16425,-118.97843999999999,34.22716,2,4135,2,1128,19478,0,0,0,0,0,0,0,0,0,0,0,0,0
14183089,3,0,350,413,3,1391,6,0,14687,-117.82664,33.87265,2,3992,1,122,19051,0,0,0,0,0,0,0,0,0,0,0,0,0
10827595,3,0,226,42,3,1283,6,2,18143,-118.44376000000001,34.19924,2,5770,0,0100,12889,0,0,0,0,0,0,0,0,0,0,0,0,0
11592126,3,0,103,389,1,1217,6,2,22920,-118.49649,34.022133000000004,4,9787,0,0100,22336,0,0,0,0,0,0,0,0,0,0,0,0,0
12509449,3,0,147,348,0,0,4,2,1,-118.15507,33.79827,0,7221,0,040V,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12339051,3,0,139,334,3,1180,6,2,10275,-118.1573,33.905643,2,3008,0,0100,6122,0,0,0,0,0,0,0,0,0,0,0,0,0
11702516,3,0,52,153,3,1424,6,2,6999,-118.3116,33.998707,1,2087,0,0100,4128,0,0,0,0,0,0,0,0,0,0,0,0,0
11881780,3,0,167,280,2,822,6,2,18130,-118.162926,34.121303999999995,1,5932,0,0101,15324,0,0,0,0,0,0,0,0,0,0,0,0,0
11278907,3,0,373,398,3,1016,6,2,5296,-118.149445,34.69296,2,2467,0,0100,6284,0,0,0,0,0,0,0,0,0,0,0,0,0
12861138,3,0,254,254,4,1971,6,2,13754,-117.94086499999999,33.985416,3,3795,0,0100,19011,0,0,0,0,0,0,0,0,0,0,0,0,0
11441358,3,0,81,370,2,661,6,2,1110,-118.35561000000001,33.8997,1,652,0,0100,1302,0,0,0,0,0,0,0,0,0,0,0,0,0
11493299,3,0,90,374,3,1565,10,2,18450,-118.37518999999999,33.863075,3,6008,0,010C,20770,0,0,0,0,0,0,0,0,0,0,0,0,0
12771366,3,0,111,253,3,1239,6,2,12054,-118.01617399999999,34.036204999999995,2,3444,0,0100,14937,0,0,0,0,0,0,0,0,0,0,0,0,0
13947077,3,6,311,438,4,822,6,0,9171,-117.972305,33.748318,2,2752,1,122,5254,0,0,0,0,0,0,0,0,0,0,0,0,0
11639082,3,0,63,387,5,3664,6,2,22967,-118.41492,34.071304,6,9854,0,0101,6980,0,0,0,0,0,0,0,0,0,0,0,0,0
12983542,3,0,249,262,4,1532,6,2,16433,-118.01621000000002,34.079426,3,6070,0,0103,16073,0,0,0,0,0,0,0,0,0,0,0,0,0
11581069,3,0,102,388,3,2236,6,2,23099,-118.50008999999999,34.036705,3,9994,0,0101,20372,0,0,0,0,0,0,0,0,0,0,0,0,0
11601562,3,0,32,188,5,2934,6,2,22431,-118.388504,34.046640000000004,5,9301,0,0101,20313,0,0,0,0,0,0,0,0,0,0,0,0,0
12558602,3,0,148,354,2,519,10,2,10577,-118.2,33.7713,2,3334,0,010C,4790,0,0,0,0,0,0,0,0,0,0,0,0,0
11730071,3,0,16,136,4,1375,2,2,6697,-118.307236,34.029740000000004,2,2014,0,0200,2073,0,0,0,0,0,0,0,0,0,0,0,0,0
12822126,3,0,254,253,4,1361,6,2,18561,-117.98223,33.99224,2,8473,0,0101,18517,0,0,0,0,0,6,0,0,0,0,0,0,0
11495056,3,0,90,374,4,2274,10,2,22321,-118.37858600000001,33.86266,3,9008,0,010C,22625,0,0,0,0,0,0,0,0,0,0,0,0,0
14711543,3,0,127,433,1,502,10,0,3475,-117.99600000000001,33.7771,1,1229,1,34,6315,0,0,0,0,0,0,0,0,0,0,0,0,0
12400800,3,0,71,326,5,2479,6,2,18425,-118.11383000000001,33.94825,4,5972,0,0101,19696,0,0,0,0,0,0,0,0,0,0,0,0,0
11895045,3,0,273,280,8,3490,4,2,22929,-118.14076000000001,34.092575,4,9874,0,0400,22605,0,0,0,0,0,0,0,0,0,0,0,0,0
11712074,3,0,7,160,3,1390,6,2,16076,-118.35479,34.00269,2,4742,0,0100,12110,0,0,0,0,0,0,0,0,0,0,0,0,0
10920134,3,0,209,2,4,3677,6,2,21679,-118.35179,34.219916999999995,5,8639,0,0101,21119,0,0,0,0,0,0,0,0,0,0,0,0,0
10895153,3,0,223,37,3,1120,6,2,2810,-118.427925,34.16774,2,927,0,0100,2442,0,0,0,0,0,0,0,0,0,0,0,0,0
13861835,3,0,294,437,4,3270,6,0,22878,-118.00500500000001,33.675034000000004,4,9627,1,122,22453,0,0,0,0,0,0,0,0,0,0,0,0,0
14102445,3,7,338,434,2,1044,6,0,8055,-117.92203,33.7764,1,2441,1,122,4510,0,0,0,0,0,0,0,0,0,0,0,0,0
10913906,3,0,238,65,2,790,10,2,16662,-118.41871,34.147568,2,4935,0,010C,15135,0,0,0,0,0,0,0,0,6,0,0,0,6
12019788,3,0,43,88,2,1614,6,2,14980,-118.36758999999999,34.1066,3,4275,0,0100,19057,0,0,0,0,0,0,0,0,0,0,0,0,0
11610964,3,0,23,184,1,1058,10,2,16555,-118.42299999999999,34.054,2,4923,0,010C,14539,0,0,0,0,0,0,0,0,0,0,0,0,0
12322248,3,0,139,334,3,387,6,2,998,-118.171875,33.91426,1,642,0,0100,640,0,0,0,0,0,0,0,0,0,0,0,0,0
13030744,3,0,252,234,3,754,6,2,9029,-117.87286999999999,34.131783,2,2591,0,0100,6781,0,0,0,0,0,0,0,0,0,0,0,0,0
12237024,3,0,44,361,3,590,6,2,6696,-118.30618,33.9362,1,2335,0,0100,2609,0,0,0,0,0,0,0,0,0,0,0,0,0
17088884,3,6,353,446,2,965,10,1,8781,-119.22476,34.264763,2,2011,2,1129,11855,0,0,0,0,0,0,0,0,0,0,0,0,0
13905458,3,7,117,441,4,841,6,0,7207,-118.01196000000002,33.844437,2,2161,1,122,5503,0,0,0,0,0,0,0,0,0,0,0,0,0
14398206,3,9,309,416,4,2251,6,0,15019,-117.68104,33.544779999999996,3,3433,1,122,19250,0,0,0,0,0,0,0,0,0,0,0,0,0
14224437,3,7,344,428,4,1411,6,0,2274,-117.84477,33.826440000000005,2,809,1,122,2796,0,0,0,0,0,0,0,0,0,0,0,0,0
14371420,3,9,290,417,5,1991,6,0,3495,-117.691666,33.631737,3,9476,1,122,5872,0,0,0,0,0,0,0,0,0,0,0,0,0
14642536,3,5,319,426,2,632,10,0,5765,-117.836395,33.76597,2,1706,1,34,4708,0,0,0,0,0,0,0,0,0,0,0,0,0
10768230,3,0,191,51,3,721,6,2,15814,-118.58205,34.21202,2,4615,0,0100,14299,0,0,0,0,0,0,0,0,0,0,0,0,0
12589832,3,0,107,323,3,502,6,2,7588,-118.29333000000001,33.82653,1,2462,0,0100,5086,0,0,0,0,0,0,0,0,0,0,0,0,0
11507663,3,0,84,374,3,846,6,2,23170,-118.4073,33.883865,2,9980,0,0100,20193,0,0,0,0,0,0,0,0,0,0,0,0,0
17254810,3,5,368,463,3,780,6,1,7040,-118.72075,34.27368,2,2041,2,1111,11562,0,0,0,0,0,0,0,0,0,0,0,0,0
11093257,3,0,198,21,3,2901,6,2,22358,-118.52533999999999,34.23236,3,9175,0,0101,20131,0,0,0,0,0,0,0,0,0,0,0,0,0
12118303,3,0,175,273,2,1608,2,2,920,-118.101326,34.153934,2,635,0,0200,1370,0,0,0,0,0,0,0,0,0,0,0,0,0
12744319,3,0,124,330,3,543,6,2,11757,-118.10033,33.911015,2,3430,0,0100,8191,0,0,0,0,0,0,0,0,0,0,0,0,0
17108547,3,6,354,446,3,1088,6,1,17970,-119.16575,34.271409999999996,2,4861,2,1111,14975,0,0,0,0,0,0,0,0,0,0,0,0,0
12266741,3,0,68,317,2,301,6,2,8719,-118.24524,33.9095,1,4549,0,0100,4661,0,0,0,0,0,0,0,0,0,0,0,0,0
11754512,3,0,32,125,3,1207,6,2,16780,-118.36696,34.057465,2,5028,0,0100,7575,0,0,0,0,0,0,0,0,0,0,0,0,0
14176122,3,5,349,412,2,1045,6,0,1342,-117.87021000000001,33.875840000000004,1,728,1,122,1381,0,0,0,0,0,0,0,0,0,0,0,0,0
17290363,3,8,215,461,5,2683,6,1,22526,-118.81676000000002,34.18926,4,8940,2,1110,22188,0,0,0,0,0,0,0,0,0,0,0,0,0
11172216,3,0,211,405,3,932,10,2,10018,-118.565,34.4195,2,3387,0,010E,13911,0,0,0,0,0,0,0,0,0,0,0,0,0
11610290,3,0,54,187,2,1213,6,2,11872,-118.40905,34.039417,2,3307,0,0100,8540,0,0,0,0,0,0,0,0,0,0,0,0,0
17214397,3,4,195,457,2,405,10,1,5140,-118.91266,34.185444,1,1298,2,1129,6760,0,0,0,0,0,0,0,0,0,0,0,0,0
17213309,3,5,213,459,2,550,10,1,6896,-118.88600000000001,34.1891,1,3376,2,1129,9459,0,0,0,0,0,0,0,0,0,0,0,0,0
12163020,3,0,159,267,3,762,6,2,9556,-118.14355,34.195705,2,2740,0,0100,5873,0,0,0,0,0,0,0,0,0,0,0,0,0
12860530,3,0,260,240,3,1170,10,2,19881,-117.820206,34.001736,3,6757,0,01DC,20277,0,0,0,0,0,0,0,0,0,0,0,0,0
12032412,3,0,58,78,4,2774,6,2,21677,-118.32512,34.116894,4,8544,0,0100,21851,0,0,0,0,0,0,0,0,0,0,0,0,0
11798249,3,0,30,100,3,632,2,2,10231,-118.216606,34.051983,2,3259,0,0200,2404,0,0,0,0,0,0,0,0,0,0,0,0,0
14469597,3,0,312,414,3,1472,6,0,16288,-117.62568,33.58285,2,5504,1,122,19731,0,0,0,0,0,0,0,0,0,0,0,0,0
12503895,3,0,152,347,2,680,6,2,6521,-118.19575,33.791503999999996,1,1931,0,0100,5428,0,0,0,0,0,0,0,0,0,0,0,0,0
10824191,3,0,224,28,4,788,6,2,10512,-118.44103999999999,34.21675,2,2993,0,0100,9940,0,0,0,0,0,0,0,0,0,0,0,0,0
14623762,3,0,299,418,3,928,10,0,18148,-117.72458,33.54992,2,5136,1,34,16531,0,0,0,0,0,0,0,0,0,0,0,0,0
17283091,3,10,215,460,6,2108,6,1,19895,-118.84833,34.18857,3,6027,2,1111,21170,0,0,0,0,0,0,0,0,0,0,0,0,0
13873975,3,6,335,411,3,996,6,0,11962,-117.92447,33.875668,1,3119,1,122,987,0,0,0,0,0,0,0,0,0,0,0,0,0
12126613,3,0,175,266,4,1694,6,2,20692,-118.075905,34.166183000000004,2,7447,0,0100,16552,0,0,0,0,0,0,0,0,0,0,0,0,0
14194969,3,0,350,413,5,2153,6,0,16581,-117.77408999999999,33.890392,3,5040,1,122,20185,0,0,0,0,0,0,0,0,0,0,0,0,0
12920101,3,0,245,247,4,935,6,2,10619,-117.89763,34.098145,2,3062,0,0101,13746,0,0,0,0,0,0,0,0,0,0,0,0,0
12693895,3,0,87,383,5,3105,6,2,23018,-118.31816,33.78139,4,9801,0,0100,21554,0,0,0,0,0,0,0,0,0,0,0,0,0
11800579,3,0,53,101,4,1176,2,2,5552,-118.195175,34.044945,2,1711,0,0200,4642,0,0,0,0,0,0,0,0,0,0,0,0,0
12102077,3,0,174,276,4,1916,6,2,3969,-118.13328,34.1346,2,1373,0,0100,2134,0,0,0,0,0,0,0,0,0,0,0,0,0
12366622,3,0,62,307,3,894,6,2,9289,-118.16473,33.978885999999996,2,3106,0,0100,10608,0,0,0,0,0,0,0,0,0,0,0,0,0
11792282,3,0,24,110,2,342,10,2,7313,-118.26794,34.06963,2,2106,0,010E,5511,0,0,0,0,0,0,0,0,0,0,0,0,0
11799260,3,0,30,99,4,798,6,2,10292,-118.19533999999999,34.054874,1,2928,0,0100,6090,0,0,0,0,0,0,0,0,0,0,0,0,0
14505484,3,6,313,414,3,1275,6,0,19862,-117.64681000000002,33.656437,2,5842,1,122,14856,0,0,0,0,0,0,0,0,0,0,0,0,0
11817684,3,0,29,98,2,686,6,2,7258,-118.16121000000001,34.086918,1,2172,0,0100,2695,0,0,0,0,0,0,0,0,0,0,0,0,0
12474152,3,0,133,341,3,721,6,2,7517,-118.16291000000001,33.847977,1,2337,0,0100,5692,0,0,0,0,0,0,0,0,0,0,0,0,0
14145498,3,6,337,409,3,1349,6,0,20909,-117.937836,33.90826,2,7391,1,122,9570,0,0,0,0,0,0,0,0,0,0,0,0,0
17128312,3,8,355,455,4,1636,6,1,4798,-119.05733500000001,34.24953,2,1269,2,1110,9362,0,0,0,0,0,0,0,0,0,0,0,0,0
12252091,3,0,75,368,3,1130,6,2,8232,-118.29451999999999,33.906307,2,2440,0,0100,5288,0,0,0,0,0,0,0,0,0,0,0,0,0
13130418,3,0,190,19,0,750,7,2,0,-118.66001999999999,34.238426000000004,0,197,0,070P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12132551,3,0,166,256,4,2015,6,2,21759,-118.06358999999999,34.16345,3,8404,0,0100,22083,0,0,0,0,0,0,0,0,0,0,0,0,0
10751139,3,0,188,395,3,1266,6,2,15198,-118.702225,34.138366999999995,3,4277,0,0100,15697,0,0,0,0,0,0,0,0,0,0,0,0,0
12312036,3,0,91,312,3,1615,6,2,3922,-118.198326,33.93632,3,1518,0,0100,7611,0,0,0,0,0,0,0,0,0,0,0,0,0
12501325,3,0,152,345,2,133,6,2,11629,-118.194496,33.81178,1,3193,0,0100,5919,0,0,0,0,0,0,0,0,0,0,0,0,0
11452663,3,0,109,377,5,2326,2,2,17709,-118.31331000000002,33.865864,6,5304,0,0200,20272,0,0,0,0,0,0,0,0,0,0,0,0,0
11242295,3,0,371,402,3,1686,6,2,13917,-118.16421000000001,34.500023,2,5302,0,0100,18243,0,0,0,0,0,0,0,0,0,0,0,0,0
12136300,3,0,160,257,2,586,10,2,9845,-118.027,34.1376,3,2845,0,010C,15726,0,0,0,0,0,0,0,0,0,0,0,0,0
13841392,3,4,317,424,2,540,6,0,10553,-117.87755,33.740658,1,2938,1,122,626,0,0,0,0,0,0,0,0,0,0,0,0,0
13974431,3,6,318,424,5,1336,6,0,16223,-117.91226,33.731136,3,4690,1,122,6746,0,0,0,0,0,0,0,0,0,0,0,0,0
13051256,3,0,244,233,3,1020,6,2,9025,-117.72626000000001,34.123707,3,2466,0,0101,12100,0,0,0,0,0,0,0,0,0,0,0,0,0
10985516,3,0,200,6,4,874,6,2,12862,-118.41925,34.275417,2,3533,0,0100,5033,0,0,0,0,0,0,0,0,0,0,0,0,0
12754553,3,0,124,332,3,779,6,2,14586,-118.06447,33.897529999999996,2,5464,0,0100,5797,0,0,0,0,0,0,0,0,0,0,0,0,0
13013959,3,0,162,255,2,714,6,2,4707,-117.95007,34.137671999999995,2,1850,0,0100,5480,0,0,0,0,0,0,0,0,0,0,0,0,0
10766699,3,0,191,51,0,36,10,2,1267,-118.574,34.2188,1,1035,0,010C,1608,0,0,0,0,0,0,0,0,0,0,0,0,0
13020165,3,0,242,243,4,1250,6,2,11509,-117.9096,34.131245,3,3284,0,0100,13875,0,0,0,0,0,0,0,0,0,0,0,0,0
10814235,3,0,212,60,5,3354,6,2,19727,-118.53707,34.14929,5,6974,0,0101,21077,0,0,0,0,0,0,0,0,0,0,0,0,0
11414158,3,0,98,365,1,560,2,2,4699,-118.33771499999999,33.937979999999996,1,1914,0,0200,1099,0,0,0,0,0,0,0,0,0,0,0,0,0
12794227,3,0,114,294,4,1286,6,2,17155,-118.03366000000001,33.93537,2,5290,0,0100,15449,0,0,0,0,0,0,0,0,0,0,0,0,0
14314662,3,8,286,418,4,1687,6,0,23240,-117.85445,33.606712,2,10016,1,122,16358,0,0,0,0,0,0,0,0,0,0,0,0,0
14050959,3,9,292,437,4,2082,6,0,13702,-117.95447,33.667377,2,3679,1,122,13671,0,0,0,0,0,0,0,0,0,0,0,0,0
17095997,3,6,354,445,3,1398,6,1,17973,-119.15275600000001,34.29351,2,4825,2,1111,14952,0,0,0,0,0,0,0,0,0,0,0,0,0
14619027,3,0,127,433,2,327,10,0,5308,-118.00802,33.809855999999996,1,1850,1,34,1977,0,0,0,0,0,0,0,0,0,0,0,0,0
12964063,3,0,164,258,6,1308,2,2,13739,-117.99621599999999,34.13616,3,4383,0,0200,16582,0,0,0,0,0,0,0,0,0,0,0,0,0
11940061,3,0,24,93,3,1814,3,2,6849,-118.25254,34.08736,3,2145,0,0300,4546,0,0,0,0,0,0,0,0,0,0,0,0,0
12253881,3,0,75,207,3,762,6,2,14864,-118.28731499999999,33.897007,2,4337,0,0100,5808,0,0,0,0,0,0,0,0,0,0,0,0,0
12323006,3,0,139,334,3,534,6,2,13506,-118.17912,33.89739,2,3820,0,0100,10568,0,0,0,0,0,0,0,0,0,0,0,0,0
12737185,3,0,122,295,2,1027,12,2,14286,-117.99773,33.915894,3,4211,0,010D,15389,0,0,0,0,0,0,0,0,0,0,0,0,0
12510176,3,0,158,352,2,400,6,2,1176,-118.14498999999999,33.797579999999996,1,547,0,0100,729,0,0,0,0,0,0,0,0,0,0,0,0,0
12128928,3,0,166,256,2,136,6,2,247,-118.04697,34.169502,1,319,0,0100,154,0,0,0,0,0,0,0,0,0,0,0,0,0
17072811,3,5,352,448,2,299,6,1,8694,-119.29066499999999,34.296352,1,2103,2,1110,2628,0,0,0,0,0,0,0,0,0,0,0,0,0
14459218,3,0,315,414,4,3380,6,0,22824,-117.638626,33.532672999999996,4,10306,1,1,22818,0,0,0,0,0,0,0,0,0,0,0,0,0
12941808,3,0,255,249,3,914,6,2,7749,-117.96423999999999,34.057159999999996,2,2545,0,0100,8026,0,0,0,0,0,0,0,0,0,0,0,0,0
12776819,3,0,125,287,3,1034,6,2,15820,-118.06126,34.017025,3,4767,0,0100,17976,0,0,0,0,0,0,0,0,0,0,0,0,0
13136935,3,0,66,322,0,1422,7,2,0,-118.22077,33.856784999999995,0,339,0,070P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14218556,3,8,330,413,3,1938,6,0,14404,-117.76359599999999,33.837914000000005,3,3627,1,122,17287,0,0,0,0,0,0,0,0,0,0,0,0,0
11031445,3,0,224,26,3,985,6,2,14843,-118.42488,34.224407,2,4303,0,0100,12212,0,0,0,0,0,0,0,0,0,0,0,0,0
12577125,3,0,146,322,4,1324,6,2,1567,-118.24387,33.854490000000006,3,1110,0,0100,2354,0,0,0,0,0,0,0,0,0,0,0,0,0
17076712,3,4,352,447,2,481,6,1,16864,-119.283165,34.28137,1,4351,2,1110,6893,0,0,0,0,0,0,0,0,0,0,0,0,0
11163278,3,0,211,405,4,1769,6,2,2655,-118.54699,34.384968,2,1531,0,0100,4303,0,0,0,0,0,0,0,0,0,0,0,0,0
12294786,3,0,82,314,3,1669,6,2,12688,-118.19441,33.93444,2,3999,0,0100,14284,0,0,0,0,0,0,0,0,0,0,0,0,0
11816656,3,0,29,98,4,1069,6,2,9318,-118.1731,34.086135999999996,2,2614,0,0100,9411,0,0,0,0,0,0,0,0,0,0,0,0,0
12384259,3,0,71,327,4,1500,6,2,17523,-118.13328600000001,33.962112,3,5483,0,0100,19713,0,0,0,0,0,0,0,0,0,0,0,0,0
17148550,3,6,363,464,4,695,6,1,12793,-119.19991,34.184364,2,3363,2,1111,13636,0,0,0,0,0,0,0,0,0,0,0,0,0
12632104,3,0,144,212,2,1266,6,2,7526,-118.25594,33.787857,2,2293,0,0100,5626,0,0,0,0,0,0,0,0,0,0,0,0,0
11199274,3,0,378,401,3,636,6,2,3303,-118.09584,34.56928,2,1813,0,0100,6005,0,0,0,0,0,0,0,0,0,0,0,0,0
12108482,3,0,170,272,6,2431,4,2,2592,-118.13798999999999,34.156929999999996,4,1478,0,0400,2945,0,0,0,0,0,0,0,0,0,0,0,0,0
11506594,3,0,84,373,4,2351,6,2,23299,-118.412346,33.893562,2,10465,0,0100,20756,0,0,0,0,0,0,0,0,0,0,0,0,0
14239665,3,6,347,427,2,994,6,0,3454,-117.87131000000001,33.785233000000005,2,1093,1,122,4893,0,0,0,0,0,0,0,0,0,0,0,0,0
17073390,3,6,352,448,4,960,6,1,13487,-119.29111499999999,34.306427,2,3196,2,1111,14320,0,0,0,0,0,0,0,0,0,0,0,0,0
11024393,3,0,200,7,3,792,6,2,8251,-118.41673999999999,34.25442,2,2385,0,0100,10971,0,0,0,0,0,0,0,0,0,0,0,0,0
11849538,3,0,259,285,3,1124,6,2,5782,-118.12133,34.052162,2,1931,0,0100,8402,0,0,0,0,0,0,0,0,0,0,0,0,0
10851423,3,0,194,58,2,1372,10,2,11976,-118.507,34.1718,3,3332,0,010C,17690,0,0,0,0,0,0,0,0,0,0,0,0,0
10719447,3,0,192,52,3,755,6,2,2678,-118.62483999999999,34.202422999999996,2,892,0,0101,3399,0,0,0,0,0,0,0,0,0,0,0,0,0
12426993,3,0,135,338,3,907,6,2,12053,-118.06917,33.845108,2,3212,0,0100,15173,0,0,0,0,0,0,0,0,0,0,0,0,0
13919662,3,6,327,433,3,862,6,0,15984,-118.002655,33.8155,2,4587,1,122,6589,0,0,0,0,0,0,0,0,0,0,0,0,0
14215551,3,8,330,413,4,2315,6,0,20317,-117.79628000000001,33.841316,3,6603,1,122,17562,0,0,0,0,0,0,0,0,0,0,0,0,0
11089883,3,0,193,19,3,1252,6,2,14907,-118.56803000000001,34.247603999999995,2,4346,0,0100,11103,0,0,0,0,0,0,0,0,0,0,0,0,0
12909052,3,0,265,235,4,2097,6,2,19616,-117.82659,34.086323,4,6664,0,0100,17167,0,0,0,0,0,0,0,0,0,0,0,0,0
13860096,3,8,294,437,4,1857,6,0,3633,-118.00882,33.68254,2,1191,1,122,4693,0,0,0,0,0,0,0,0,0,0,0,0,0
11453223,3,0,109,377,5,1602,6,2,4178,-118.316475,33.864952,3,1334,0,0100,5444,0,0,0,0,0,0,0,0,0,0,0,0,0
11028833,3,0,200,29,3,763,6,2,11597,-118.40803500000001,34.23447,2,3186,0,0100,11991,0,0,0,0,0,0,0,0,0,0,0,0,0
17218456,3,7,215,461,4,1689,6,1,20036,-118.84427,34.217909999999996,3,6161,2,1111,21258,0,0,0,0,0,0,0,0,0,0,0,0,0
11090107,3,0,193,19,3,1396,6,2,18008,-118.56573999999999,34.244858,2,5782,0,0100,10397,0,0,0,0,0,0,0,0,0,0,0,0,0
12890624,3,0,263,238,3,682,6,2,7664,-117.77073999999999,34.062176,2,2348,0,0100,8050,0,0,0,0,0,0,0,0,0,0,0,0,0
13009925,3,0,268,260,4,1952,6,2,18073,-118.06141000000001,34.09275,2,5611,0,0101,16153,0,0,0,0,0,0,0,0,0,0,0,0,0
14032747,3,8,322,437,4,1770,6,0,10268,-117.9669,33.729595,2,2661,1,122,12077,0,0,0,0,0,0,0,0,0,0,0,0,0
14633130,3,0,283,417,0,0,10,0,22146,-117.73006399999998,33.694935,0,9890,1,1,22033,0,0,0,0,0,0,0,0,0,0,0,0,0
12054849,3,0,235,230,3,2508,6,2,18651,-118.30713999999999,34.163105,3,5545,0,0100,20419,0,0,0,0,0,0,0,0,0,0,0,0,0
12045239,3,0,186,220,3,1102,10,2,18343,-118.244,34.2143,3,5317,0,012C,21316,0,0,0,0,0,0,0,0,0,0,0,0,0
12260809,3,0,66,317,3,653,6,2,12097,-118.25381000000002,33.90178,2,3438,0,0100,5795,0,0,0,0,0,0,0,0,0,0,0,0,0
14284234,3,0,277,426,5,3080,6,0,22320,-117.82143,33.71777,4,10153,1,1,22646,0,0,0,0,0,0,0,0,0,0,0,0,0
17105590,3,8,370,455,4,1887,6,1,19497,-118.98568,34.268229999999996,2,5827,2,1110,20458,0,0,0,0,0,0,0,0,0,0,0,0,0
